,UID,Product,BioGro #,Licensee,Scope,Type,Variety,Certificate Valid Until,Available,Store #
3837,3837,2023 Sauvignon Blanc,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3838,3838,2023 Pinot Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3839,3839,2023 Pinot Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3840,3840,2023 Sauvignon Blanc,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3841,3841,2018 Pinot Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3842,3842,2018 Pinot Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3843,3843,2019 Pinot Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3844,3844,2020 Sauvignon Blanc,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3845,3845,2020 Clay Sauvignon Blanc,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3846,3846,2020 Stones Sauvignon Blanc,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3847,3847,2021 Sauvignon Blanc,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3848,3848,2021 Sauvignon Blanc,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3849,3849,2021 Sauvignon Blanc,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3850,3850,2021 Pinot Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3851,3851,2021 Chapel Block Blanc de Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3852,3852,2019 Pinot Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3853,3853,2020 Pinot Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3854,3854,2020 Pinot Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3855,3855,2021 Pinot Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3856,3856,2021 Pinot Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3857,3857,2021 Sauvignon Blanc,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3858,3858,2022 Chapel Block Blanc de Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3859,3859,2022 Sauvignon Blanc,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3860,3860,2022 Sauvignon Blanc,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3861,3861,2022 Pinot Noir,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3862,3862,2023 Sauvignon Blanc,5259,Clos Henri Ltd,Non-Primary,Processing,,29/02/2024,False,
3863,3863,Sauvignon Blanc,5259,Clos Henri Ltd,Primary,Viticulture,Sauvignon Blanc,29/02/2024,False,
3864,3864,Pasture,5259,Clos Henri Ltd,Primary,Pasture,,29/02/2024,False,
3865,3865,Pinot Noir,5259,Clos Henri Ltd,Primary,Viticulture,Pinot Noir,29/02/2024,False,
3866,3866,2022 Bulk Sauvignon Blanc,5261,Bhudevi Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3867,3867,2023 Bulk Sauvignon Blanc,5261,Bhudevi Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3868,3868,Sauvignon Blanc,5261,Bhudevi Estate Ltd,Primary,Viticulture,Sauvignon Blanc,29/02/2024,False,
3869,3869,Wai - Lana Lavender Oil,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3870,3870,Wai - Lana Lavender Hydrosol,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3871,3871,Wai - Lana Detoxify Massage Oil,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3872,3872,Wai - Lana Sleep Time Roll On,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3873,3873,Lavender Oil,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3874,3874,Lavender Hydrosol,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3875,3875,Lavender Fields Roll On,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3876,3876,Stress Release Roll On,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3877,3877,Anxiety Away Roll On,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3878,3878,Production of certified organic Health and Bodycare products,5263,New Zealand Alpine Lavender Ltd,Non-Primary,Processing,,31/05/2023,False,
3879,3879,Wai - Lana Jojoba Oil,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3880,3880,Wai - Lana Lavender Lavender + Jojoba Oil,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3881,3881,Wai - Lana Pick Me Up,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3882,3882,Wai - Lana Unwind,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3883,3883,Lavender Fields Soap,5263,New Zealand Alpine Lavender Ltd,Non-Primary,BioGro Organic,,31/05/2023,False,
3884,3884,Export of certified organic Health and Bodycare products,5263,New Zealand Alpine Lavender Ltd,Non-Primary,Exporter,,31/05/2023,False,
3885,3885,Lavender (Paddocks 11 and 13),5263,New Zealand Alpine Lavender Ltd,Primary,Cropping,,31/05/2023,False,
3886,3886,Lavender Buds (Dried),5263,New Zealand Alpine Lavender Ltd,Primary,Cropping,,31/05/2023,False,
3887,3887,2022 Marlborough Pinot Gris,5266,Love Block Vintners Ltd,Non-Primary,Processing,,29/02/2024,False,
3888,3888,Export of Loveblock organic Wines,5266,Love Block Vintners Ltd,Non-Primary,Exporter,,29/02/2024,False,
3889,3889,2022 Marlborough Sauvignon Blanc,5266,Love Block Vintners Ltd,Non-Primary,Processing,,29/02/2024,False,
3890,3890,2022 Tee Sauvignon Blanc,5266,Love Block Vintners Ltd,Non-Primary,Processing,,29/02/2024,False,
3891,3891,2021 Marlborough Pinot Gris,5266,Love Block Vintners Ltd,Non-Primary,Processing,,29/02/2024,False,
3892,3892,2021 Marlborough Sauvignon Blanc,5266,Love Block Vintners Ltd,Non-Primary,Processing,,29/02/2024,False,
3893,3893,2021 Tee Sauvignon Blanc,5266,Love Block Vintners Ltd,Non-Primary,Processing,,29/02/2024,False,
3894,3894,2022 Marlborough Sauvignon Blanc,5266,Love Block Vintners Ltd,Non-Primary,Processing,,29/02/2024,False,
3895,3895,Sauvignon Blanc (Woolshed Block),5266,Love Block Vintners Ltd,Primary,Viticulture,Sauvignon Blanc,29/02/2024,False,
3896,3896,Pasture,5266,Love Block Vintners Ltd,Primary,Pasture,,29/02/2024,False,
3897,3897,Pinot Gris (Eros Vineyard),5266,Love Block Vintners Ltd,Primary,Viticulture,Pinot Gris,29/02/2024,False,
3898,3898,Sauvignon Blanc (Block TG2017),5266,Love Block Vintners Ltd,Primary,Viticulture,Sauvignon Blanc,29/02/2024,False,
3899,3899,Sauvignon Blanc (Block SB2020),5266,Love Block Vintners Ltd,Primary,Viticulture,Sauvignon Blanc,29/02/2024,False,
3900,3900,Pinot Noir (Someone's Darling Vineyard),5266,Love Block Vintners Ltd,Primary,Viticulture,Pinot Noir,28/02/2024,False,
3901,3901,Syrah (Someone's Darling Vineyard),5266,Love Block Vintners Ltd,Primary,Viticulture,Syrah,28/02/2024,False,
3902,3902,Pinot Gris (Triangle Block),5266,Love Block Vintners Ltd,Primary,Viticulture,Pinot Gris,29/02/2024,False,
3903,3903,Pinot Gris (Dam Block),5266,Love Block Vintners Ltd,Primary,Viticulture,Pinot Gris,29/02/2024,False,
3904,3904,Sauvignon Blanc (Eros Vineyard),5266,Love Block Vintners Ltd,Primary,Viticulture,Sauvignon Blanc,29/02/2024,False,
3905,3905,Sauvignon Blanc (Block TG2015),5266,Love Block Vintners Ltd,Primary,Viticulture,Sauvignon Blanc,29/02/2024,False,
3906,3906,Sauvignon Blanc (Block TG2016),5266,Love Block Vintners Ltd,Primary,Viticulture,Sauvignon Blanc,29/02/2024,False,
3907,3907,Kiwifruit,5276,AJ and DA McHardy,Primary,Orchard,Hayward,29/02/2024,False,
3908,3908,2022 Pinot Noir,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3909,3909,2022 Riesling,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3910,3910,2022 Rose,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3911,3911,2021 Reserve Pinot Noir,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3912,3912,2021 Riesling,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3913,3913,2023 Reserve Pinot Noir,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3914,3914,2023 Rose,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3915,3915,Production of certified organic wine,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3916,3916,2022 Reserve Pinot Noir,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3917,3917,2020 Pinot Noir,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3918,3918,2020 Reserve Pinot Noir,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3919,3919,2021 Pinot Noir,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3920,3920,2023 Pinot Noir,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3921,3921,2023 Riesling,5289,Te Hera Estate Ltd,Non-Primary,Processing,,29/02/2024,False,
3922,3922,Wine Grapes,5289,Te Hera Estate Ltd,Primary,Viticulture,Pinot Noir,29/02/2024,False,
3923,3923,Wine Grapes,5289,Te Hera Estate Ltd,Primary,Viticulture,Riesling,29/02/2024,False,
3924,3924,2022 Reserve Sauvignon Blanc,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3925,3925,2022 Pinot Noir,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3926,3926,2022 Chardonnay,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3927,3927,2019 Pinot Noir,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3928,3928,2019 Reserve Sauvignon Blanc,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3929,3929,2020 Reserve Pinot Noir,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3930,3930,2021 Reserve Sauvignon Blanc,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3931,3931,2021 Pinot Noir,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3932,3932,2021 Reserve Pinot Noir,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3933,3933,2021 Rose,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3934,3934,2022 Reserve Pinot Noir,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3935,3935,2022 Rose,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3936,3936,2018 Pinot Noir,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3937,3937,2020 Pinot Noir,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3938,3938,2021 Chardonnay,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3939,3939,2022 Sauvignon Blanc,5293,Folium Vineyard Ltd,Non-Primary,Processing,,29/02/2024,False,
3940,3940,Syrah,5293,Folium Vineyard Ltd,Primary,Viticulture,Syrah,29/02/2024,False,
3941,3941,Malbec,5293,Folium Vineyard Ltd,Primary,Viticulture,Malbec,29/02/2024,False,
3942,3942,Chardonnay,5293,Folium Vineyard Ltd,Primary,Viticulture,Chardonnay,29/02/2024,False,
3943,3943,Sauvignon Blanc,5293,Folium Vineyard Ltd,Primary,Viticulture,Sauvignon Blanc,29/02/2024,False,
3944,3944,Pinot Noir,5293,Folium Vineyard Ltd,Primary,Viticulture,Pinot Noir,29/02/2024,False,
3945,3945,Lubricant (Oil Based),5295,Rua Ventures Ltd,Non-Primary,Processing,,30/09/2023,False,
3946,3946,Lubricant (Water Based),5295,Rua Ventures Ltd,Non-Primary,Processing,,30/09/2023,False,
3947,3947,2023 F-Series Sauvignon Blanc,5298,Framingham Wines Limited,Non-Primary,Brand Owner,Sauvignon Blanc,29/02/2024,False,
3948,3948,2023 F-Series Old Vine Riesling,5298,Framingham Wines Limited,Non-Primary,Brand Owner,Riesling,29/02/2024,False,
3949,3949,2023 True Nature Sauvignon Blanc,5298,Framingham Wines Limited,Non-Primary,Brand Owner,Sauvignon Blanc,29/02/2024,False,
3950,3950,2023 F-Series Field Blend,5298,Framingham Wines Limited,Non-Primary,Brand Owner,,29/02/2024,False,
3951,3951,Production of certified organic wine,5298,Framingham Wines Limited,Non-Primary,Processing,,29/02/2024,False,
3952,3952,2022 F-Series Sauvignon Blanc,5298,Framingham Wines Limited,Non-Primary,Brand Owner,,29/02/2024,False,
3953,3953,Export of certified organic wine,5298,Framingham Wines Limited,Non-Primary,Processing,,29/02/2024,False,
3954,3954,2022 F-Series Field Blend,5298,Framingham Wines Limited,Non-Primary,Brand Owner,,29/02/2024,False,
3955,3955,2022 F-Series Old Vine Riesling,5298,Framingham Wines Limited,Non-Primary,Brand Owner,,29/02/2024,False,
3956,3956,2021 F-Series Sauvignon Blanc,5298,Framingham Wines Limited,Non-Primary,Brand Owner,,29/02/2024,False,
3957,3957,2021 F-Series Old Vine Riesling,5298,Framingham Wines Limited,Non-Primary,Brand Owner,,29/02/2024,False,
3958,3958,Pinot Noir,5298,Framingham Wines Limited,Primary,Viticulture,,29/02/2024,False,
3959,3959,Riesling,5298,Framingham Wines Limited,Primary,Viticulture,,29/02/2024,False,
3960,3960,Pinot Gris,5298,Framingham Wines Limited,Primary,Viticulture,,29/02/2024,False,
3961,3961,Viognier,5298,Framingham Wines Limited,Primary,Viticulture,,29/02/2024,False,
3962,3962,Montepulciano,5298,Framingham Wines Limited,Primary,Viticulture,,29/02/2024,False,
3963,3963,JR Riesling (New Block),5298,Framingham Wines Limited,Primary,Viticulture,,29/02/2024,False,
3964,3964,Gewurztraminer,5298,Framingham Wines Limited,Primary,Viticulture,,29/02/2024,False,
3965,3965,Sauvignon Blanc,5298,Framingham Wines Limited,Primary,Viticulture,,29/02/2024,False,
3966,3966,Chardonnay (New Block),5298,Framingham Wines Limited,Primary,Viticulture,,29/02/2024,False,
3967,3967,Static and mobile bottling of organic and conversion wines,5299,VinPro Nelson Ltd,Non-Primary,Processing,,31/05/2023,False,
3968,3968,Manufacture and packing of organic health and body care products,5302,Pauling Industries Ltd,Non-Primary,BioGro Organic,,31/03/2024,False,
3969,3969,Blending and packing of tea for Artemis,5302,Pauling Industries Ltd,Non-Primary,Contracted Operator,,31/03/2024,False,
3970,3970,"Orchard Organic All Purpose Cleaner: Geranium, Patchouli",5302,Pauling Industries Ltd,Non-Primary,BioGro Organic,,31/03/2024,False,
3971,3971,"Orchard Organic Bathroom Cleaner: Geranium, Patchouli",5302,Pauling Industries Ltd,Non-Primary,BioGro Organic,,31/03/2024,False,
3972,3972,Trilogy Rosehip Oil Antioxidant +,5302,Pauling Industries Ltd,Non-Primary,Processing,,30/03/2024,False,
3973,3973,Trilogy Rosehip Oil,5302,Pauling Industries Ltd,Non-Primary,Processing,,30/03/2024,False,
3974,3974,Lavender Hydrosol,5302,Pauling Industries Ltd,Non-Primary,BioGro Organic,,31/03/2024,False,
3975,3975,Pasture,5305,David and Juliette Brawn,Primary,Pasture,,29/02/2024,False,
3976,3976,Kiwifruit - Block 1,5305,David and Juliette Brawn,Primary,Orchard,Hayward,29/02/2024,False,
3977,3977,Kiwifruit - Block 2,5305,David and Juliette Brawn,Primary,Orchard,Hayward,29/02/2024,False,
3978,3978,"Apples, Pears, Peaches",5306,Artisan Organics Ltd,Primary,Orchard,,18/12/2023,False,
3979,3979,Petit Verdot,5306,Artisan Organics Ltd,Primary,Viticulture,Petit Verdot,18/12/2023,False,
3980,3980,Verdelho,5306,Artisan Organics Ltd,Primary,Viticulture,,18/12/2023,False,
3981,3981,Gruner Veltliner,5306,Artisan Organics Ltd,Primary,Viticulture,,18/12/2023,False,
3982,3982,Flora,5306,Artisan Organics Ltd,Primary,Viticulture,,18/12/2023,False,
3983,3983,Syrah,5306,Artisan Organics Ltd,Primary,Viticulture,Syrah,18/12/2023,False,
3984,3984,Plums,5306,Artisan Organics Ltd,Primary,Orchard,,18/12/2023,False,
3985,3985,Olives,5306,Artisan Organics Ltd,Primary,Orchard,,18/12/2023,False,
3986,3986,Nursery plants,5306,Artisan Organics Ltd,Primary,Cropping,,18/12/2023,False,
3987,3987,Citrus,5306,Artisan Organics Ltd,Primary,Orchard,,18/12/2023,False,
3988,3988,Petit Manseng,5306,Artisan Organics Ltd,Primary,Viticulture,Petit Manseng,18/12/2023,False,
3989,3989,"Quince, plums",5306,Artisan Organics Ltd,Primary,Orchard,,18/12/2023,False,
3990,3990,Toasted Organic Coffee Terrain,5309,TE 2017 Limited,Non-Primary,Processing,,31/01/2024,False,
3991,3991,Contract Roasting of Organic Coffee,5309,TE 2017 Limited,Non-Primary,Processing,,31/01/2024,False,
3992,3992,Grounded Organic Coffee Good Vibes,5309,TE 2017 Limited,Non-Primary,Processing,,31/01/2024,False,
3993,3993,Toasted Coffee Roaster,5309,TE 2017 Limited,Non-Primary,Processing,,31/01/2024,False,
3994,3994,Grounded Organic Coffee Kickstarter,5309,TE 2017 Limited,Non-Primary,Processing,,31/01/2024,False,
3995,3995,Grounded Organic Coffee Time to Shine,5309,TE 2017 Limited,Non-Primary,Processing,,31/01/2024,False,
3996,3996,Wine grapes,5312,Auntsfield Estate Ltd,Primary,Viticulture,Chardonnay,29/02/2024,False,
3997,3997,Wine grapes,5312,Auntsfield Estate Ltd,Primary,Viticulture,Muscat,29/02/2024,False,
3998,3998,Wine grapes,5312,Auntsfield Estate Ltd,Primary,Viticulture,Pinot Noir,29/02/2024,False,
3999,3999,Wine grapes,5312,Auntsfield Estate Ltd,Primary,Viticulture,Sauvignon Blanc,29/02/2024,False,
4000,4000,Wine grapes,5312,Auntsfield Estate Ltd,Primary,Viticulture,Riesling,29/02/2024,False,
4001,4001,Kiwifruit - Hayward,5315,Flying Phoenix Trust,Primary,Orchard,Hayward,29/02/2024,False,
4002,4002,Kiwifruit - G3,5315,Flying Phoenix Trust,Primary,Orchard,G3,29/02/2024,False,
4003,4003,Kiwifruit R19 (Block F & G),5315,Flying Phoenix Trust,Primary,Orchard,R19 Red,29/02/2024,False,
4004,4004,Kiwifruit - Hayward,5315,Flying Phoenix Trust,Primary,Orchard,Hayward,29/02/2024,False,
4005,4005,Pasture,5315,Flying Phoenix Trust,Primary,Pasture,,29/02/2024,False,
4006,4006,Lavender,5315,Flying Phoenix Trust,Primary,Cropping,,29/02/2024,False,
4007,4007,Chinese Tea,5315,Flying Phoenix Trust,Primary,Cropping,Chinese Tea,29/02/2024,False,
4008,4008,Production of certified organic wine,5325,Ata Rangi Vineyard,Non-Primary,Processing,,29/02/2024,False,
4009,4009,Ata Rangi Vineyard - Pinot Noir (Block 3),5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4010,4010,Boundary Road - Syrah,5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4011,4011,Ata Rangi Vineyard - Syrah (Block 5),5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4012,4012,Walnut Ridge - Pinot Noir Abel Clone (Rows 39 -58),5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4013,4013,Craighall - Pinot Noir Abel Clone (Block 3),5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4014,4014,Di Mattina - Merlot,5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4015,4015,Di Mattina - Pinot Noir,5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4016,4016,Di Mattina - Malbec,5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4017,4017,Ata Rangi Vineyard - Merlot (Block 1),5325,Ata Rangi Vineyard,Primary,Viticulture,Merlot,29/02/2024,False,
4018,4018,Ata Rangi Vineyard - Pinot Noir (Block 2),5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4019,4019,Walnut Ridge - Chardonnay Rows 64-90,5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4020,4020,Walnut Ridge - Sauvignon Blanc (Rows 1-13),5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4021,4021,Walnut Ridge - Pinot Gris (Rows 22-38),5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4022,4022,Marae Block - Pinot Noir Abel Clone (Rows 21-29),5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4023,4023,Walnut Ridge - Pinot Noir Abel Clone (Rows 59-63),5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4024,4024,Dara Vineyard - Pinot Noir,5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4025,4025,Cambrae Block - Pinot Noir,5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4026,4026,Ata Rangi Vineyard - Cabernet Franc (3 rows),5325,Ata Rangi Vineyard,Primary,Viticulture,Merlot,29/02/2024,False,
4027,4027,Cambrae Block - Chardonnay,5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4028,4028,Craighall - Chardonnay (Block 3),5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4029,4029,Boundary Road - Pinot Noir,5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4030,4030,Champ Ali - Pinot Noir Clone 5,5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4031,4031,Champ Ali - Chardonnay,5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
4032,4032,Craighall - Merlot (Block 4: Rows 1-2),5325,Ata Rangi Vineyard,Primary,Viticulture,,29/02/2024,False,
